temperature,entry_id,device_id,humidity,datadate
69.8,IEDL1Z4RGZ,Machine2,50,10/7/19 5:16 AM
69.8,KR6Q2V7PWC,Machine2,50,10/7/19 5:16 AM
69.8,WMFZMRW4XA,Machine2,49,10/7/19 5:16 AM
69.8,SWSQPMDFJK,Machine2,49,10/7/19 5:16 AM
69.8,YV5MWKZZJL,Machine2,49,10/7/19 5:16 AM
69.8,GUKO64QM5R,Machine2,49,10/7/19 5:16 AM
69.8,NLKOMOB9LQ,Machine2,49,10/7/19 5:17 AM
69.8,IPJBBUISZN,Machine2,49,10/7/19 5:17 AM
69.8,TMXSU4BTCB,Machine2,50,10/7/19 5:17 AM
69.8,QHDZKLHUMG,Machine2,50,10/7/19 5:17 AM
69.8,NO1JFZJ0PU,Machine2,50,10/7/19 5:17 AM
69.8,VOGARFCNA3,Machine2,50,10/7/19 5:17 AM
69.8,YNKKLHTZXU,Machine2,50,10/7/19 5:17 AM
68,JDX9NDT3CQ,Machine2,49,10/7/19 5:17 AM
69.8,1Y5OEJCKMA,Machine2,49,10/7/19 5:17 AM
69.8,E8EJAHMHUF,Machine2,49,10/7/19 5:18 AM
69.8,B64HTK8W0Z,Machine2,50,10/7/19 5:18 AM
69.8,4AUEV2D7WB,Machine2,49,10/7/19 5:18 AM
69.8,MVEB6FM9P8,Machine2,49,10/7/19 5:18 AM
68,HII0Q6RPSP,Machine2,48,10/7/19 5:18 AM
68,AZZUGBCVML,Machine2,48,10/7/19 5:18 AM
69.8,LRGWO4WJ1E,Machine2,49,10/7/19 5:18 AM
68,M1ZZA8LIZJ,Machine2,48,10/7/19 5:18 AM
69.8,QOJVFMFBK3,Machine2,49,10/7/19 5:18 AM
68,TYVQJ42HTQ,Machine2,48,10/7/19 5:19 AM
69.8,YFMP1LAE9P,Machine2,49,10/7/19 5:19 AM
69.8,3KGCA93HCN,Machine2,49,10/7/19 5:19 AM
69.8,VUVMLTSJVV,Machine2,49,10/7/19 5:19 AM
69.8,GRYF9SBNSU,Machine2,49,10/7/19 5:19 AM
69.8,GI2UHEKSUO,Machine2,49,10/7/19 5:19 AM
69.8,RLLYH2UGHN,Machine2,49,10/7/19 5:20 AM
69.8,UQCMREMKWG,Machine2,50,10/7/19 5:20 AM
69.8,IFCHGIKTSA,Machine2,50,10/7/19 5:20 AM
69.8,JUDLP8JBOM,Machine2,50,10/7/19 5:20 AM
68,8UISYRF08J,Machine2,49,10/7/19 5:20 AM
69.8,A4WQBNZUDB,Machine2,50,10/7/19 5:20 AM
69.8,WMKE9U9YQ8,Machine2,50,10/7/19 5:20 AM
69.8,XEDLLCTXHJ,Machine2,49,10/7/19 5:21 AM
69.8,TRXWRK5SFD,Machine2,49,10/7/19 5:21 AM
69.8,OTR47SZJXR,Machine2,49,10/7/19 5:21 AM
69.8,JIK2RY6XM4,Machine2,50,10/7/19 5:21 AM
69.8,BRTL6UKOOG,Machine2,49,10/7/19 5:21 AM
69.8,ZACXZ6J76Q,Machine2,50,10/7/19 5:21 AM
69.8,1UKAK9PXEC,Machine2,49,10/7/19 5:21 AM
69.8,R9BMEBCDE3,Machine2,50,10/7/19 5:21 AM
69.8,7JCUGKKNIG,Machine2,50,10/7/19 5:21 AM
69.8,QJTHJRVUZT,Machine2,49,10/7/19 5:22 AM
69.8,GEYPJVQKRW,Machine2,49,10/7/19 5:22 AM
69.8,GCH0RAC1OL,Machine2,50,10/7/19 5:22 AM
69.8,KTEVPNPNSN,Machine2,50,10/7/19 5:22 AM
69.8,LMLZ9AZINP,Machine2,50,10/7/19 5:22 AM
69.8,M5LSDYILW4,Machine2,50,10/7/19 5:22 AM
68,EK4W0XITVZ,Machine2,49,10/7/19 5:22 AM
69.8,S86SVTJNC7,Machine2,50,10/7/19 5:23 AM
69.8,NMMXSSWA59,Machine2,50,10/7/19 5:23 AM
69.8,GDNYW030D7,Machine2,50,10/7/19 5:23 AM
69.8,TM8YOHTZ1N,Machine2,49,10/7/19 5:23 AM
69.8,QNLMBVQKOF,Machine2,50,10/7/19 5:24 AM
69.8,M1GJ111SCT,Machine2,50,10/7/19 5:24 AM
69.8,H7PZWK6GGD,Machine2,49,10/7/19 5:24 AM
69.8,FGFDA7PAQI,Machine2,49,10/7/19 5:24 AM
69.8,YHFIKBWLYC,Machine2,49,10/7/19 5:24 AM
69.8,LETHO8MWXW,Machine2,49,10/7/19 5:24 AM
69.8,6BYO0BRQ4A,Machine2,49,10/7/19 5:24 AM
69.8,XKZUBFGWQA,Machine2,50,10/7/19 5:24 AM
69.8,ZXOBDPFP1L,Machine2,50,10/7/19 5:24 AM
69.8,CJJY3K31ZY,Machine2,49,10/7/19 5:24 AM
69.8,S7QUBFIG9J,Machine2,50,10/7/19 5:25 AM
69.8,K7DHVUYLGJ,Machine2,50,10/7/19 5:25 AM
69.8,OAJ6WXDGOD,Machine2,50,10/7/19 5:25 AM
69.8,H8PGKTHZNI,Machine2,50,10/7/19 5:25 AM
69.8,ZPHUDRRQOQ,Machine2,50,10/7/19 5:25 AM
68,9MXKLEI6RQ,Machine2,49,10/7/19 5:25 AM
68,8UTGBDUKF0,Machine2,49,10/7/19 5:25 AM
69.8,5E33EHFM10,Machine2,50,10/7/19 5:25 AM
69.8,2ERBFXBQYI,Machine2,50,10/7/19 5:25 AM
69.8,RK3GWZIRJY,Machine2,50,10/7/19 5:26 AM
69.8,UYDKGQ6PVK,Machine2,50,10/7/19 5:26 AM
68,1NOOY9UPKA,Machine2,49,10/7/19 5:26 AM
69.8,JZ67LG10HX,Machine2,50,10/7/19 5:26 AM
69.8,JFYSYPBGYG,Machine2,50,10/7/19 5:26 AM
69.8,MNTASYEOSN,Machine2,50,10/7/19 5:26 AM
69.8,JJI7HKUDSV,Machine2,50,10/7/19 5:26 AM
69.8,BPOMZ0AGPJ,Machine2,50,10/7/19 5:26 AM
69.8,5VCHKDZWIV,Machine2,50,10/7/19 5:27 AM
69.8,9GIVBCEKKH,Machine2,50,10/7/19 5:27 AM
69.8,BZYSBCY9XB,Machine2,50,10/7/19 5:27 AM
69.8,IU25UWUIHN,Machine2,49,10/7/19 5:27 AM
69.8,QCJY379RDW,Machine2,50,10/7/19 5:27 AM
69.8,EIJTNCUVQY,Machine2,50,10/7/19 5:27 AM
69.8,FRAYJGWTML,Machine2,50,10/7/19 5:27 AM
69.8,DHGUJU08CA,Machine2,49,10/7/19 5:28 AM
69.8,BPR12NZLY3,Machine2,50,10/7/19 5:28 AM
69.8,W4UGNWC8FV,Machine2,49,10/7/19 5:28 AM
69.8,8CSABXZ6W8,Machine2,50,10/7/19 5:28 AM
69.8,2AWVXQQZL1,Machine2,49,10/7/19 5:28 AM
69.8,PKDHKOV0MU,Machine2,49,10/7/19 5:28 AM
69.8,M8NCKRYHDF,Machine2,50,10/7/19 5:28 AM
69.8,4ONSB2N8VP,Machine2,50,10/7/19 5:28 AM
69.8,WMECR6ZNAM,Machine2,49,10/7/19 5:28 AM
69.8,OYHEK8RCVA,Machine2,50,10/7/19 5:29 AM
69.8,JQ3VNSHXQF,Machine2,49,10/7/19 5:29 AM
69.8,BZQFFWHXWI,Machine2,49,10/7/19 5:29 AM
69.8,VEUI7KSNOT,Machine2,49,10/7/19 5:29 AM
69.8,KLHHGPOJS2,Machine2,49,10/7/19 5:29 AM
69.8,UD5ORXYJXU,Machine2,50,10/7/19 5:29 AM
69.8,UI9EHBCJXB,Machine2,50,10/7/19 5:29 AM
69.8,QYXW7QFHFP,Machine2,49,10/7/19 5:30 AM
69.8,WKE2NPULMN,Machine2,49,10/7/19 5:30 AM
69.8,Y3BDYXAPK2,Machine2,49,10/7/19 5:30 AM
69.8,NGITX11SEY,Machine2,50,10/7/19 5:30 AM
69.8,FMSCF4MQNO,Machine2,49,10/7/19 5:30 AM
69.8,LVXMPWHJUZ,Machine2,49,10/7/19 5:30 AM
69.8,N7NBHFHNKK,Machine2,49,10/7/19 5:30 AM
69.8,9TGLCLVRLQ,Machine2,50,10/7/19 5:31 AM
69.8,RUVZISPNPW,Machine2,49,10/7/19 5:31 AM
69.8,ZEHNQVP4SV,Machine2,50,10/7/19 5:31 AM
69.8,Q23LCA6JYJ,Machine2,49,10/7/19 5:31 AM
69.8,T1WBWJZOQ0,Machine2,50,10/7/19 5:31 AM
69.8,UO7VA3KADZ,Machine2,49,10/7/19 5:31 AM
69.8,MBOX8NDLUQ,Machine2,49,10/7/19 5:31 AM
69.8,RDSYE1KFDM,Machine2,50,10/7/19 5:31 AM
69.8,COENTWY3Y4,Machine2,50,10/7/19 5:32 AM
69.8,Z1XCCBFCJJ,Machine2,49,10/7/19 5:32 AM
69.8,BUFRFFTJS9,Machine2,49,10/7/19 5:32 AM
68,B4CUSZXTUQ,Machine2,48,10/7/19 5:32 AM
69.8,XYANBHWV2O,Machine2,49,10/7/19 5:32 AM
69.8,4B8LA26LT6,Machine2,50,10/7/19 5:32 AM
69.8,HSUWIM8VDZ,Machine2,49,10/7/19 5:32 AM
69.8,YR3EJBNGXD,Machine2,50,10/7/19 5:32 AM
69.8,KX2F1N7XAP,Machine2,50,10/7/19 5:33 AM
69.8,UNSOSYPEHB,Machine2,49,10/7/19 5:33 AM
68,0FSTQGN2JV,Machine2,49,10/7/19 5:33 AM
68,WQTN7COBBX,Machine2,49,10/7/19 5:33 AM
68,FPBNMHSWKZ,Machine2,49,10/7/19 5:33 AM
69.8,IRULKXFRF9,Machine2,49,10/7/19 5:33 AM
69.8,VYITZP598N,Machine2,49,10/7/19 5:33 AM
69.8,MRQDUYNB4D,Machine2,49,10/7/19 5:33 AM
69.8,THUJIVD01P,Machine2,50,10/7/19 5:34 AM
69.8,ZOWE69HNRW,Machine2,50,10/7/19 5:34 AM
69.8,KFPFOSZ8UE,Machine2,49,10/7/19 5:34 AM
69.8,VKIQGJXQP7,Machine2,49,10/7/19 5:34 AM
69.8,36YTCXZVPG,Machine2,49,10/7/19 5:34 AM
69.8,L9BSIIF2FF,Machine2,50,10/7/19 5:34 AM
69.8,ADUJCUAP9H,Machine2,50,10/7/19 5:34 AM
69.8,J4W9HVBXR6,Machine2,49,10/7/19 5:34 AM
69.8,3GFKUQHKLM,Machine2,50,10/7/19 5:34 AM
69.8,WG8KURGXAR,Machine2,50,10/7/19 5:34 AM
69.8,REZDZ3NMX3,Machine2,50,10/7/19 5:35 AM
69.8,UPOSNWBSGX,Machine2,50,10/7/19 5:35 AM
69.8,AGRXDR3ED5,Machine2,50,10/7/19 5:35 AM
69.8,Z3ZKVJEYRC,Machine2,50,10/7/19 5:35 AM
69.8,DCPJLLSERA,Machine2,49,10/7/19 5:35 AM
69.8,UKH8GCLL8W,Machine2,49,10/7/19 5:35 AM
69.8,ZN1MLRPQSL,Machine2,49,10/7/19 5:35 AM
68,LMHJE0FIEA,Machine2,48,10/7/19 5:35 AM
69.8,QGUYN2SOVC,Machine2,49,10/7/19 5:36 AM
69.8,RH0QTRYHAX,Machine2,49,10/7/19 5:36 AM
69.8,LKIFLKEPOI,Machine2,50,10/7/19 5:36 AM
69.8,1KLOON1EQC,Machine2,49,10/7/19 5:36 AM
69.8,KN640FN6OW,Machine2,49,10/7/19 5:36 AM
69.8,CXJMIYF8U9,Machine2,49,10/7/19 5:36 AM
69.8,69QBO1VAWW,Machine2,49,10/7/19 5:36 AM
69.8,VBG7YRAN1J,Machine2,49,10/7/19 5:37 AM
69.8,CFMY4RLZVT,Machine2,49,10/7/19 5:37 AM
69.8,U1TEGPTIOC,Machine2,50,10/7/19 5:37 AM
69.8,W5I7SJFGZO,Machine2,49,10/7/19 5:37 AM
69.8,3JMV66IIN1,Machine2,50,10/7/19 5:37 AM
69.8,EIPVVSM9BP,Machine2,49,10/7/19 5:37 AM
69.8,ICSNNUJLDU,Machine2,49,10/7/19 5:37 AM
69.8,9ITY8CCVEQ,Machine2,49,10/7/19 5:37 AM
68,UFGICLCPGY,Machine2,48,10/7/19 5:37 AM
69.8,UKHTOL9SGQ,Machine2,49,10/7/19 5:38 AM
68,KVXBZVUYSI,Machine2,48,10/7/19 5:38 AM
69.8,6MYO4AIDN3,Machine2,50,10/7/19 5:38 AM
69.8,B19WV82NHH,Machine2,50,10/7/19 5:38 AM
69.8,0KMJMR0N0J,Machine2,49,10/7/19 5:38 AM
69.8,QRTMXGCTZN,Machine2,49,10/7/19 5:38 AM
69.8,I7ADXQY68G,Machine2,50,10/7/19 5:38 AM
69.8,6EP7UOIWAB,Machine2,49,10/7/19 5:38 AM
69.8,HCAYTKGBPX,Machine2,49,10/7/19 5:38 AM
69.8,IEPNPLR3SL,Machine2,50,10/7/19 5:39 AM
69.8,OGI3SHZR95,Machine2,49,10/7/19 5:39 AM
69.8,JPFCBCULTS,Machine2,50,10/7/19 5:39 AM
69.8,A7WG7XJ8CT,Machine2,50,10/7/19 5:39 AM
69.8,IEBKC9090M,Machine2,50,10/7/19 5:39 AM
69.8,OFXIZHG11R,Machine2,50,10/7/19 5:39 AM
69.8,DUG0BVGPCH,Machine2,50,10/7/19 5:39 AM
69.8,NKD9UFFMVK,Machine2,50,10/7/19 5:39 AM
69.8,QABRI9IQWE,Machine2,50,10/7/19 5:39 AM
69.8,ACVQEJMH1W,Machine2,50,10/7/19 5:40 AM
69.8,Y51HYAINEH,Machine2,50,10/7/19 5:40 AM
69.8,5S3HQWAVPB,Machine2,49,10/7/19 5:40 AM
69.8,09GM5UH8SF,Machine2,50,10/7/19 5:40 AM
69.8,HBSX11FKBO,Machine2,49,10/7/19 5:40 AM
69.8,MLINE7YVSH,Machine2,50,10/7/19 5:40 AM
69.8,GM65MHRRIE,Machine2,49,10/7/19 5:40 AM
69.8,60GS3TTG4E,Machine2,49,10/7/19 5:40 AM
69.8,XKUAFMI7NK,Machine2,49,10/7/19 5:41 AM
69.8,TZNWNVAJGN,Machine2,50,10/7/19 5:41 AM
69.8,W2NK0BLKFK,Machine2,49,10/7/19 5:41 AM
69.8,ZDV5HBYJ40,Machine2,49,10/7/19 5:41 AM
69.8,SVMRRUQ5YO,Machine2,50,10/7/19 5:41 AM
69.8,VSXEFMUSQX,Machine2,50,10/7/19 5:41 AM
69.8,3CEO8G8FTH,Machine2,50,10/7/19 5:41 AM
69.8,MVC8XDQGRT,Machine2,50,10/7/19 5:41 AM
69.8,4L4776LGHI,Machine2,49,10/7/19 5:42 AM
69.8,L3PL6CFGXK,Machine2,49,10/7/19 5:42 AM
69.8,UITRNXKD8F,Machine2,50,10/7/19 5:42 AM
69.8,NEFGRLF5NW,Machine2,50,10/7/19 5:42 AM
69.8,AIORPVIXDT,Machine2,49,10/7/19 5:42 AM
68,NQ7YNZ924F,Machine2,48,10/7/19 5:42 AM
69.8,CFJJAA0L14,Machine2,50,10/7/19 5:42 AM
69.8,DRZ5YEAVXD,Machine2,49,10/7/19 5:43 AM
69.8,4YYZFXKEEM,Machine2,50,10/7/19 5:43 AM
69.8,QQE6NYIVD7,Machine2,49,10/7/19 5:43 AM
69.8,3BAU8MXKEH,Machine2,49,10/7/19 5:43 AM
69.8,SPZ3VC7XZI,Machine2,50,10/7/19 5:43 AM
69.8,3XQRA3AOK8,Machine2,50,10/7/19 5:43 AM
69.8,2A4LV1PTYE,Machine2,50,10/7/19 5:43 AM
69.8,OXB4RSSQQI,Machine2,49,10/7/19 5:43 AM
69.8,VDBR2IQEZP,Machine2,50,10/7/19 5:44 AM
69.8,OVLMMV9M5L,Machine2,50,10/7/19 5:44 AM
69.8,XSVCKRDHML,Machine2,50,10/7/19 5:44 AM
69.8,5D6X4RHS3O,Machine2,50,10/7/19 5:44 AM
69.8,NITWOOMFZE,Machine2,50,10/7/19 5:44 AM
69.8,OL8GSHRPRO,Machine2,50,10/7/19 5:44 AM
69.8,ERL5MH5N2W,Machine2,50,10/7/19 5:44 AM
69.8,AKZJ0GB6AW,Machine2,49,10/7/19 5:44 AM
69.8,0WM1I6OT3B,Machine2,50,10/7/19 5:45 AM
69.8,FG2ZVUC9FA,Machine2,49,10/7/19 5:45 AM
68,QWZQNBDS4P,Machine2,48,10/7/19 5:45 AM
69.8,KZB5LZXW17,Machine2,50,10/7/19 5:45 AM
69.8,GJWFG84AL0,Machine2,50,10/7/19 5:45 AM
69.8,GYHSSZJOAF,Machine2,49,10/7/19 5:45 AM
69.8,Y5HCOXKM1D,Machine2,50,10/7/19 5:45 AM
69.8,GILWCZM3K6,Machine2,49,10/7/19 5:45 AM
69.8,5S5YYALNDA,Machine2,50,10/7/19 5:45 AM
69.8,EFH8M4Z9HS,Machine2,49,10/7/19 5:45 AM
69.8,MXLCQMSTUX,Machine2,50,10/7/19 5:46 AM
69.8,F6ILCWQA9W,Machine2,50,10/7/19 5:46 AM
69.8,52EXIMN3D3,Machine2,50,10/7/19 5:46 AM
69.8,PMC7T3SQGN,Machine2,50,10/7/19 5:46 AM
69.8,KNIYCXOIVF,Machine2,50,10/7/19 5:46 AM
69.8,76W3TEOON7,Machine2,50,10/7/19 5:46 AM
69.8,RTL48OOAOV,Machine2,49,10/7/19 5:46 AM
69.8,LXEE3EOAEP,Machine2,50,10/7/19 5:46 AM
69.8,FPMNGSIWBC,Machine2,50,10/7/19 5:46 AM
69.8,DNWFFRLEMW,Machine2,50,10/7/19 5:47 AM
69.8,JMUYM1GBRA,Machine2,50,10/7/19 5:47 AM
69.8,1OCQNYSN00,Machine2,50,10/7/19 5:47 AM
69.8,FNIGKJDJCS,Machine2,50,10/7/19 5:47 AM
69.8,HBPYZGIWEB,Machine2,50,10/7/19 5:47 AM
69.8,5IJX9MQQND,Machine2,50,10/7/19 5:47 AM
69.8,WOFPMMGUKF,Machine2,49,10/7/19 5:47 AM
69.8,ECC3KMNA3W,Machine2,50,10/7/19 5:47 AM
69.8,G9LS4UDUT8,Machine2,50,10/7/19 5:47 AM
69.8,0ZFMIZDXVG,Machine2,50,10/7/19 5:47 AM
69.8,JOV6VMEKLE,Machine2,50,10/7/19 5:48 AM
69.8,GKACIVKWFJ,Machine2,50,10/7/19 5:48 AM
69.8,KRGW7KOFSF,Machine2,50,10/7/19 5:48 AM
69.8,MYY8JIOO23,Machine2,49,10/7/19 5:48 AM
69.8,QZK8TP6O9Y,Machine2,50,10/7/19 5:48 AM
69.8,QNTSQW8GAY,Machine2,50,10/7/19 5:48 AM
69.8,WN7ZLZSHNH,Machine2,50,10/7/19 5:48 AM
69.8,UBQMNF5H1I,Machine2,50,10/7/19 5:48 AM
69.8,CTKEAXDVCQ,Machine2,50,10/7/19 5:48 AM
68,GZO45IN1YF,Machine2,48,10/7/19 5:49 AM
69.8,86E3WDCVKL,Machine2,50,10/7/19 5:49 AM
69.8,LLITG5IRN3,Machine2,50,10/7/19 5:49 AM
69.8,VFKAF5ZAVC,Machine2,49,10/7/19 5:49 AM
69.8,PHJJYVZFSX,Machine2,50,10/7/19 5:49 AM
69.8,0RIGWPPVYO,Machine2,50,10/7/19 5:49 AM
69.8,ZOBXISXFUF,Machine2,50,10/7/19 5:49 AM
69.8,G9KGWCLAJ3,Machine2,50,10/7/19 5:49 AM
69.8,HP3LBD5FPG,Machine2,50,10/7/19 5:49 AM
69.8,GDUJHILS5I,Machine2,50,10/7/19 5:49 AM
69.8,RCYDQJ9SBX,Machine2,50,10/7/19 5:49 AM
69.8,ZIH6UPBH9Z,Machine2,49,10/7/19 5:50 AM
69.8,HDIQGL4PZO,Machine2,49,10/7/19 5:50 AM
69.8,WOFGDHSKVD,Machine2,50,10/7/19 5:50 AM
69.8,PKT2BS5UVJ,Machine2,49,10/7/19 5:50 AM
69.8,DOSZCEBYDV,Machine2,50,10/7/19 5:50 AM
69.8,XN14W7MLLF,Machine2,50,10/7/19 5:50 AM
69.8,FQKDSRN2JZ,Machine2,50,10/7/19 5:50 AM
69.8,ZMVVXPRMXC,Machine2,50,10/7/19 5:50 AM
69.8,KWVWO6UNLJ,Machine2,50,10/7/19 5:50 AM
69.8,8PLMB7EGE2,Machine2,50,10/7/19 5:50 AM
69.8,SD7IZZ3RTU,Machine2,50,10/7/19 5:50 AM
69.8,HDDXOCNEW3,Machine2,50,10/7/19 5:51 AM
69.8,OKC4IMUQDV,Machine2,50,10/7/19 5:51 AM
69.8,ZDNCYLVFL6,Machine2,50,10/7/19 5:51 AM
69.8,6EH1GXM002,Machine2,50,10/7/19 5:51 AM
69.8,UIPPXTNIYH,Machine2,50,10/7/19 5:51 AM
69.8,SZIWOVSUJR,Machine2,50,10/7/19 5:51 AM
69.8,6EPW9QKEIN,Machine2,50,10/7/19 5:51 AM
69.8,IF4SPAE4UB,Machine2,50,10/7/19 5:51 AM
69.8,KICPN45KJM,Machine2,50,10/7/19 5:51 AM
69.8,4L6OXBVMN9,Machine2,50,10/7/19 5:52 AM
69.8,LYMUDEDRYY,Machine2,49,10/7/19 5:52 AM
69.8,0NXGUBEJW6,Machine2,50,10/7/19 5:52 AM
69.8,5C1PI5IKZP,Machine2,50,10/7/19 5:52 AM
69.8,GEP0YGNWYG,Machine2,50,10/7/19 5:52 AM
69.8,MCBATO9RGI,Machine2,50,10/7/19 5:52 AM
69.8,5O1I2DRHA0,Machine2,50,10/7/19 5:52 AM
69.8,JTQNFQ9OTR,Machine2,50,10/7/19 5:53 AM
69.8,JD6VLNCUV7,Machine2,50,10/7/19 5:53 AM
69.8,GVGB0BAX9O,Machine2,50,10/7/19 5:53 AM
69.8,WGGYNLNQUE,Machine2,50,10/7/19 5:53 AM
69.8,K1EQLH1V95,Machine2,50,10/7/19 5:53 AM
69.8,X8ZV6ZH5UZ,Machine2,50,10/7/19 5:53 AM
69.8,WRSTCOQNK2,Machine2,49,10/7/19 5:53 AM
69.8,B5NKXGEJMJ,Machine2,50,10/7/19 5:53 AM
69.8,V4BTGSLM17,Machine2,50,10/7/19 5:54 AM
69.8,YTIQCTUMS5,Machine2,50,10/7/19 5:54 AM
69.8,3ATXSUQBVO,Machine2,49,10/7/19 5:54 AM
69.8,HOIIPEP9LH,Machine2,50,10/7/19 5:54 AM
69.8,F8SSO3F85G,Machine2,50,10/7/19 5:54 AM
68,QDSEAO59M7,Machine2,49,10/7/19 5:54 AM
69.8,EDICV6HNFZ,Machine2,50,10/7/19 5:54 AM
69.8,ATBKM4NBME,Machine2,50,10/7/19 5:54 AM
68,S5MFS7V7LZ,Machine2,49,10/7/19 5:55 AM
69.8,XJESM6KXRY,Machine2,50,10/7/19 5:55 AM
69.8,QQGYTX4UY2,Machine2,50,10/7/19 5:55 AM
69.8,NFL8GKEYFZ,Machine2,50,10/7/19 5:55 AM
69.8,S03PZXGOW6,Machine2,50,10/7/19 5:55 AM
69.8,DAS2ZCODNE,Machine2,50,10/7/19 5:55 AM
69.8,JTE8Z7KRQ4,Machine2,50,10/7/19 5:55 AM
69.8,M1BSGFPYWN,Machine2,50,10/7/19 5:55 AM
69.8,TBSAPCCFYV,Machine2,50,10/7/19 5:55 AM
69.8,OMCTDLJBTV,Machine2,50,10/7/19 5:55 AM
69.8,TSVBMN9USL,Machine2,50,10/7/19 5:56 AM
69.8,ZTXXXCSZL6,Machine2,50,10/7/19 5:56 AM
69.8,LM56QRBXUS,Machine2,50,10/7/19 5:56 AM
69.8,D4YS9TRPSB,Machine2,50,10/7/19 5:56 AM
69.8,UQ0C5ML8YW,Machine2,50,10/7/19 5:56 AM
69.8,4PDDK7WCOJ,Machine2,50,10/7/19 5:56 AM
69.8,WGSO7WTEEM,Machine2,50,10/7/19 5:56 AM
69.8,CGRKUKIHNZ,Machine2,50,10/7/19 5:56 AM
69.8,WUVIRLLPDQ,Machine2,50,10/7/19 5:57 AM
69.8,JG9DHZ4BA0,Machine2,50,10/7/19 5:57 AM
69.8,HNEB6PMQUQ,Machine2,50,10/7/19 5:57 AM
69.8,NTXQP9KRLT,Machine2,50,10/7/19 5:57 AM
68,4GRCX3GDLY,Machine2,49,10/7/19 5:57 AM
69.8,YIOHXVHV8P,Machine2,50,10/7/19 5:57 AM
69.8,ZUQPISICZT,Machine2,50,10/7/19 5:57 AM
69.8,G5KEPHSFK5,Machine2,50,10/7/19 5:57 AM
69.8,VXRDGG24G3,Machine2,50,10/7/19 5:57 AM
69.8,GB651IHR7W,Machine2,50,10/7/19 5:58 AM
69.8,4UULFZL6LQ,Machine2,50,10/7/19 5:58 AM
69.8,WUR6T6XQOI,Machine2,50,10/7/19 5:58 AM
69.8,E8EECHFFOK,Machine2,50,10/7/19 5:58 AM
69.8,5DHOUVEIQV,Machine2,50,10/7/19 5:58 AM
69.8,CJNNN31J2K,Machine2,49,10/7/19 5:58 AM
69.8,TUACVRSHX6,Machine2,49,10/7/19 5:58 AM
69.8,Z8VKM3KSDZ,Machine2,50,10/7/19 5:58 AM
69.8,F4HUVSTNBC,Machine2,50,10/7/19 5:59 AM
69.8,VBBXKUIHU8,Machine2,49,10/7/19 5:59 AM
69.8,ZRPGIAH2HH,Machine2,50,10/7/19 5:59 AM
69.8,2W8FJA3UJ0,Machine2,50,10/7/19 5:59 AM
69.8,OGCBD5537P,Machine2,50,10/7/19 5:59 AM
69.8,HRWDORSFET,Machine2,50,10/7/19 5:59 AM
69.8,0ZNO3MBZNF,Machine2,49,10/7/19 5:59 AM
69.8,S3TVNP59TU,Machine2,49,10/7/19 5:59 AM
69.8,ENBD09R3EN,Machine2,50,10/7/19 6:00 AM
69.8,QAIFW6L1QY,Machine2,50,10/7/19 6:00 AM
69.8,2QZ9UU9WZF,Machine2,50,10/7/19 6:00 AM
69.8,IFSSKK4YLG,Machine2,50,10/7/19 6:00 AM
69.8,BUAS2XTKQH,Machine2,49,10/7/19 6:00 AM
69.8,P4CAQGNZAU,Machine2,50,10/7/19 6:00 AM
69.8,HCJTKGF7AL,Machine2,49,10/7/19 6:00 AM
69.8,GZEKN8J71P,Machine2,49,10/7/19 6:00 AM
69.8,I5FWPPQZKR,Machine2,49,10/7/19 6:01 AM
69.8,BHRYDDBYT2,Machine2,49,10/7/19 6:01 AM
69.8,9T8TVQRGIT,Machine2,49,10/7/19 6:01 AM
69.8,TKVS0TQP0C,Machine2,49,10/7/19 6:01 AM
69.8,WAQ8A0TPGU,Machine2,48,10/7/19 6:01 AM
69.8,MH9FJ7ZQPH,Machine2,48,10/7/19 6:01 AM
69.8,QKOAYKDP08,Machine2,48,10/7/19 6:01 AM
69.8,LWTSVTCZVJ,Machine2,48,10/7/19 6:01 AM
69.8,0HCQLUXMPS,Machine2,48,10/7/19 6:01 AM
69.8,OLAZ8KO0YS,Machine2,48,10/7/19 6:02 AM
69.8,8TTK1GSQDK,Machine2,48,10/7/19 6:02 AM
69.8,AYZRDEBOPE,Machine2,48,10/7/19 6:02 AM
69.8,5EQZFABRXT,Machine2,48,10/7/19 6:02 AM
69.8,SGDE0VCJYQ,Machine2,48,10/7/19 6:02 AM
69.8,PAT6TKHXNM,Machine2,48,10/7/19 6:02 AM
69.8,HWHRMQAECI,Machine2,48,10/7/19 6:02 AM
69.8,JVVYSVOWPK,Machine2,49,10/7/19 6:02 AM
69.8,I9CH8NDPJP,Machine2,49,10/7/19 6:03 AM
69.8,Q9TXYJE6KJ,Machine2,49,10/7/19 6:03 AM
69.8,TRLFZYU7LE,Machine2,49,10/7/19 6:03 AM
69.8,XCJ80TLW5C,Machine2,49,10/7/19 6:03 AM
69.8,OGVAB6QRVR,Machine2,49,10/7/19 6:03 AM
69.8,SUYMTFZ4FK,Machine2,49,10/7/19 6:03 AM
69.8,HKDV6CMVTQ,Machine2,50,10/7/19 6:03 AM
69.8,6CPFW03QSJ,Machine2,50,10/7/19 6:03 AM
69.8,CY4VS2MRGL,Machine2,50,10/7/19 6:03 AM
69.8,RZ3DJZD3T3,Machine2,50,10/7/19 6:04 AM
69.8,YYE7AFA8NO,Machine2,50,10/7/19 6:04 AM
69.8,WXGYPSFCHP,Machine2,50,10/7/19 6:04 AM
